config->entry:/usr/lib/gcc/x86_64-linux-gnu/9/../../../x86_64-linux-gnu/Scrt1.o--_start
Symbol User;Symbol Owner;SymbolSymbol Kind
lib/libLLVMBitWriter.a(BitcodeWriterPass.cpp.o);lib/libLLVMCore.a(Pass.cpp.o);llvm::Pass::getAsPMDataManager();DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriterPass.cpp.o);lib/libLLVMCore.a(Pass.cpp.o);llvm::Pass::getAsImmutablePass();DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriterPass.cpp.o);lib/libLLVMCore.a(Pass.cpp.o);llvm::Pass::getAdjustedAnalysisPointer(void const*);DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriterPass.cpp.o);lib/libLLVMCore.a(Pass.cpp.o);llvm::Pass::releaseMemory();DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriterPass.cpp.o);lib/libLLVMCore.a(Pass.cpp.o);llvm::ModulePass::getPotentialPassManagerType() const;DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriterPass.cpp.o);lib/libLLVMCore.a(Pass.cpp.o);llvm::Pass::preparePassManager(llvm::PMStack&);DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriterPass.cpp.o);lib/libLLVMCore.a(Pass.cpp.o);llvm::Pass::print(llvm::raw_ostream&, llvm::Module const*) const;DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriterPass.cpp.o);lib/libLLVMCore.a(Pass.cpp.o);llvm::ModulePass::~ModulePass();DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriterPass.cpp.o);lib/libLLVMCore.a(Pass.cpp.o);llvm::AnalysisUsage::addRequiredID(char&);DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriterPass.cpp.o);lib/libLLVMCore.a(PassManager.cpp.o);llvm::PreservedAnalyses::AllAnalysesKey;DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriterPass.cpp.o);lib/libLLVMCore.a(PassRegistry.cpp.o);llvm::PassRegistry::getPassRegistry();DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriterPass.cpp.o);lib/libLLVMCore.a(PassRegistry.cpp.o);llvm::PassRegistry::registerPass(llvm::PassInfo const&, bool);DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriterPass.cpp.o);lib/libLLVMSupport.a(Debug.cpp.o);llvm::dbgs();DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriterPass.cpp.o);lib/libLLVMAnalysis.a(ModuleSummaryAnalysis.cpp.o);llvm::initializeModuleSummaryIndexWrapperPassPass(llvm::PassRegistry&);DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriterPass.cpp.o);lib/libLLVMAnalysis.a(ModuleSummaryAnalysis.cpp.o);llvm::ModuleSummaryIndexWrapperPass::ID;DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriter.cpp.o);tools/llvm-extract/CMakeFiles/llvm-extract.dir/llvm-extract.cpp.o;std::_Function_base::_Base_manager<llvm::cl::opt<bool, false, llvm::cl::parser<bool> >::Callback::'lambda'(bool const&)>::_M_manager(std::_Any_data&, std::_Function_base::_Base_manager<llvm::cl::opt<bool, false, llvm::cl::parser<bool> >::Callback::'lambda'(bool const&)> const&, std::_Manager_operation);DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriter.cpp.o);tools/llvm-extract/CMakeFiles/llvm-extract.dir/llvm-extract.cpp.o;llvm::cl::OptionValueCopy<bool>::compare(llvm::cl::GenericOptionValue const&) const;DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriter.cpp.o);tools/llvm-extract/CMakeFiles/llvm-extract.dir/llvm-extract.cpp.o;vtable for llvm::cl::OptionValue<bool>;DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriter.cpp.o);tools/llvm-extract/CMakeFiles/llvm-extract.dir/llvm-extract.cpp.o;llvm::cl::opt<bool, false, llvm::cl::parser<bool> >::~opt();DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriter.cpp.o);tools/llvm-extract/CMakeFiles/llvm-extract.dir/llvm-extract.cpp.o;llvm::cl::opt<bool, false, llvm::cl::parser<bool> >::~opt();DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriter.cpp.o);tools/llvm-extract/CMakeFiles/llvm-extract.dir/llvm-extract.cpp.o;llvm::cl::opt<bool, false, llvm::cl::parser<bool> >::~opt();DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriter.cpp.o);tools/llvm-extract/CMakeFiles/llvm-extract.dir/llvm-extract.cpp.o;std::_Function_handler<void (bool const&), llvm::cl::opt<bool, false, llvm::cl::parser<bool> >::Callback::'lambda'(bool const&)>::_M_invoke(std::_Any_data const&, bool const&);DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriter.cpp.o);lib/libLLVMBitWriter.a(ValueEnumerator.cpp.o);llvm::ValueEnumerator::getValueID(llvm::Value const*) const;DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriter.cpp.o);lib/libLLVMBitWriter.a(ValueEnumerator.cpp.o);llvm::ValueEnumerator::getComdatID(llvm::Comdat const*) const;DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriter.cpp.o);lib/libLLVMBitWriter.a(ValueEnumerator.cpp.o);llvm::ValueEnumerator::incorporateFunction(llvm::Function const&);DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriter.cpp.o);lib/libLLVMBitWriter.a(ValueEnumerator.cpp.o);llvm::ValueEnumerator::purgeFunction();DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriter.cpp.o);lib/libLLVMBitWriter.a(ValueEnumerator.cpp.o);llvm::ValueEnumerator::getInstructionID(llvm::Instruction const*) const;DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriter.cpp.o);lib/libLLVMBitWriter.a(ValueEnumerator.cpp.o);llvm::ValueEnumerator::setInstructionID(llvm::Instruction const*);DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriter.cpp.o);lib/libLLVMBitWriter.a(ValueEnumerator.cpp.o);llvm::ValueEnumerator::ValueEnumerator(llvm::Module const&, bool);DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriter.cpp.o);lib/libLLVMBitWriter.a(ValueEnumerator.cpp.o);llvm::ValueEnumerator::getGlobalBasicBlockID(llvm::BasicBlock const*) const;DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriter.cpp.o);lib/libLLVMBitWriter.a(ValueEnumerator.cpp.o);llvm::ValueEnumerator::computeBitsRequiredForTypeIndicies() const;DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriter.cpp.o);lib/libLLVMCore.a(Attributes.cpp.o);llvm::AttributeSet::end() const;DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriter.cpp.o);lib/libLLVMCore.a(Attributes.cpp.o);llvm::AttributeSet::begin() const;DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriter.cpp.o);lib/libLLVMCore.a(Attributes.cpp.o);llvm::Attribute::getKindAsEnum() const;DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriter.cpp.o);lib/libLLVMCore.a(Attributes.cpp.o);llvm::AttributeList::get(llvm::LLVMContext&, llvm::ArrayRef<std::pair<unsigned int, llvm::AttributeSet> >);DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriter.cpp.o);lib/libLLVMCore.a(Attributes.cpp.o);llvm::Attribute::isEnumAttribute() const;DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriter.cpp.o);lib/libLLVMCore.a(Attributes.cpp.o);llvm::Attribute::isIntAttribute() const;DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriter.cpp.o);lib/libLLVMCore.a(Attributes.cpp.o);llvm::AttributeList::getAttributes(unsigned int) const;DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriter.cpp.o);lib/libLLVMCore.a(Attributes.cpp.o);llvm::Attribute::getValueAsInt() const;DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriter.cpp.o);lib/libLLVMCore.a(Attributes.cpp.o);llvm::Attribute::isStringAttribute() const;DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriter.cpp.o);lib/libLLVMCore.a(Attributes.cpp.o);llvm::Attribute::getKindAsString() const;DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriter.cpp.o);lib/libLLVMCore.a(Attributes.cpp.o);llvm::AttributeList::getNumAttrSets() const;DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriter.cpp.o);lib/libLLVMCore.a(Attributes.cpp.o);llvm::Attribute::getValueAsString() const;DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriter.cpp.o);lib/libLLVMCore.a(Attributes.cpp.o);llvm::Attribute::getValueAsType() const;DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriter.cpp.o);lib/libLLVMCore.a(Comdat.cpp.o);llvm::Comdat::getName() const;DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriter.cpp.o);lib/libLLVMCore.a(ConstantRange.cpp.o);llvm::ConstantRange::sextOrTrunc(unsigned int) const;DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriter.cpp.o);lib/libLLVMCore.a(Constants.cpp.o);llvm::ConstantExpr::getPredicate() const;DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriter.cpp.o);lib/libLLVMCore.a(Constants.cpp.o);llvm::Constant::isNullValue() const;DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriter.cpp.o);lib/libLLVMCore.a(Constants.cpp.o);llvm::ConstantDataSequential::isString(unsigned int) const;DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriter.cpp.o);lib/libLLVMCore.a(Constants.cpp.o);llvm::ConstantDataSequential::getElementType() const;DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriter.cpp.o);lib/libLLVMCore.a(Constants.cpp.o);llvm::ConstantDataSequential::getNumElements() const;DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriter.cpp.o);lib/libLLVMCore.a(Constants.cpp.o);llvm::ConstantDataSequential::getElementAsAPFloat(unsigned int) const;DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriter.cpp.o);lib/libLLVMCore.a(Constants.cpp.o);llvm::ConstantDataSequential::getElementAsInteger(unsigned int) const;DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriter.cpp.o);lib/libLLVMCore.a(Constants.cpp.o);llvm::ConstantDataSequential::isCString() const;DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriter.cpp.o);lib/libLLVMCore.a(Constants.cpp.o);llvm::ConstantExpr::getShuffleMaskForBitcode() const;DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriter.cpp.o);lib/libLLVMCore.a(Constants.cpp.o);llvm::ConstantArray::get(llvm::ArrayType*, llvm::ArrayRef<llvm::Constant*>);DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriter.cpp.o);lib/libLLVMCore.a(Constants.cpp.o);llvm::ConstantExpr::getPointerBitCastOrAddrSpaceCast(llvm::Constant*, llvm::Type*);DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriter.cpp.o);lib/libLLVMCore.a(Constants.cpp.o);llvm::ConstantDataSequential::getImpl(llvm::StringRef, llvm::Type*);DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriter.cpp.o);lib/libLLVMCore.a(DebugLoc.cpp.o);llvm::DebugLoc::get() const;DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriter.cpp.o);lib/libLLVMCore.a(Function.cpp.o);llvm::Function::getEntryCount(bool) const;DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriter.cpp.o);lib/libLLVMCore.a(Function.cpp.o);llvm::Function::getGC[abi:cxx11]() const;DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriter.cpp.o);lib/libLLVMCore.a(Function.cpp.o);llvm::Function::getPersonalityFn() const;DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriter.cpp.o);lib/libLLVMCore.a(Function.cpp.o);llvm::Function::getPrefixData() const;DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriter.cpp.o);lib/libLLVMCore.a(Function.cpp.o);llvm::Function::getPrologueData() const;DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriter.cpp.o);lib/libLLVMCore.a(Globals.cpp.o);llvm::GlobalValue::getGlobalIdentifier[abi:cxx11]() const;DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriter.cpp.o);lib/libLLVMCore.a(Globals.cpp.o);llvm::GlobalObject::setAlignment(llvm::MaybeAlign);DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriter.cpp.o);lib/libLLVMCore.a(Globals.cpp.o);llvm::GlobalObject::setSection(llvm::StringRef);DefinedKind
lib/libLLVMBitWriter.a(BitcodeWriter.cpp.o);lib/libLLVMCore.a(Globals.cpp.o);llvm::GlobalVariable::GlobalVariable(llvm::Module&, llvm::Type*, bool, llvm::GlobalValue::LinkageTypes, llvm::Constant*, llvm::Twine const&, llvm::GlobalVariable*, llvm::GlobalValue::ThreadLocalMode, llvm::Optional<unsigned int>, bool);DefinedKind
